id_bien;num_voie;voie;code_postal;surface_totale;type_local;total_piece;id_codedep_codecom
28899;5 ;AV ACHILLE ARCHAMBAULT;95110;70.46;Appartement;3;95582
28900;2 ;ALL DES ACACIAS;95110;66;Maison;4;95582
28901;39 ;RUE DUGUAY;95100;33.91;Appartement;2;95018
28902;17 ;ALL PAUL GAUGUIN;95370;90.7;Maison;5;95424
28903;5 ;MAIL JEAN BAPTISTE POQUELIN;95220;59.4;Appartement;3;95306
28904;25 ;AV GABRIEL PERI;95870;83.43;Appartement;4;95063
28905;88 ;QUAI DE SEINE;95530;35.32;Appartement;2;95257
28906;7 T;RUE DU DOCTEUR LERAY;95100;25.19;Appartement;2;95018
28907;6 ;ALL FANTIN LATOUR;95370;102.1;Maison;4;95424
28908;13 ;AV ARISTIDE MAILLOL;95370;93.25;Appartement;5;95424
28909;4 ;PL DU 11 NOVEMBRE;95240;70.01;Appartement;3;95176
28910;117 ;QUAI DE SEINE;95530;31.7;Appartement;2;95257
28911;44 B;QUAI DU GENIE;95220;105.87;Appartement;5;95306
28912;10 ;AV DU DOCTEUR FLAMENT;95240;50.5;Appartement;2;95176
28913;3 B;RUE AUGUSTE RENOIR;95370;61.42;Appartement;3;95424
28914;81 ;BD CHARLES DE GAULLE;95110;54.58;Appartement;2;95582
28915;24 ;RUE DE LA BERTHIE;95870;51.02;Appartement;3;95063
28916;33 ;BD CHARLES DE GAULLE;95110;74.02;Appartement;4;95582
28917;6 B;RUE JOHN LENNON;95370;53.11;Appartement;3;95424
28918;5 ;MAIL PAUL VERLAINE;95110;64.65;Appartement;3;95582
28919;16 ;AV DU MARECHAL FOCH;95100;72.99;Appartement;4;95018
28920;59 ;RUE DE CHANTEPUITS;95220;38.9;Appartement;2;95306
28921;26 ;RUE DES TARTRES;95110;53;Appartement;2;95582
28922;96 ;RUE EDOUARD VAILLANT;95870;113.72;Appartement;4;95063
28923;199 ;RUE HENRI BARBUSSE;95100;34;Appartement;2;95018
28924;16 B;RUE ARISTIDE BRIAND;95370;60.41;Appartement;4;95424
28925;118 ;RUE DU MOULIN SARRAZIN;95100;49;Appartement;3;95018
28926;4 ;AV EMELIE;95240;66.45;Appartement;3;95176
28927;44 ;AV FOCH;95220;66.42;Appartement;4;95306
28928;8 ;ALL DE L ESCAPADE;95220;100.71;Maison;4;95306
28929;2 ;RUE LEON PROTAIS;95110;35.4;Appartement;2;95582
28930;11 ;ALL DES NYMPHEAS;95870;77.55;Appartement;4;95063
28931;101 ;ALL DE CORMEILLES;95110;63;Appartement;3;95582
28932;16 B;RUE ARISTIDE BRIAND;95370;60;Appartement;3;95424
28933;1 ;RUE DU PLESSIS BOUCHARD;95370;67.56;Appartement;3;95424
28934;110 ;RUE DES COURLIS;95100;31.19;Appartement;2;95018
28935;4 ;AV ARISTIDE MAILLOL;95370;77.92;Appartement;4;95424
28936;50 ;QUAI DU GENIE;95220;84.51;Appartement;4;95306
28937;79 ;AV DES ADAGES;95220;87.64;Maison;4;95306
28938;1 ;CHE DE MONTIGNY;95220;89.09;Appartement;5;95306
28939;56 ;CHE DES GUILLERANDS;95110;86.63;Maison;5;95582
28940;25 ;RUE PASTEUR;95100;56.83;Appartement;3;95018
28941;5 ;RUE ROBERT BRANCHARD;95870;66.65;Appartement;3;95063
28942;5 ;RUE JULES VERNE;95240;87.16;Appartement;4;95176
28943;44 ;AV DES ADAGES;95220;73.16;Maison;4;95306
28944;19 ;RUE AUX PERLES;95220;38.83;Appartement;2;95306
28945;15 ;RUE GUY PATIN;95240;45.7;Appartement;1;95176
28946;1 ;RUE J J ROUSSEAU;95220;56.34;Appartement;4;95306
28947;35 ;RUE JEAN MOULIN;95100;25.65;Appartement;1;95018
28948;1 ;RUE DEFRESNE BAST;95100;50;Appartement;1;95018
28949;61 ;AV STALINGRAD;95100;61.56;Appartement;3;95018
28950;10 ;PL DU BOIS COURLIS;95220;74.58;Maison;4;95306
28951;31 ;BD KARL MARX;95100;56.2;Appartement;3;95018
28952;3 ;RUE AUGUSTE RENOIR;95370;58.51;Appartement;3;95424
28953;3 ;RUE DES CHAMPIOUX;95100;94.61;Appartement;3;95018
28954;6 T;RUE JOHN LENNON;95370;28.86;Appartement;1;95424
28955;6 B;RUE JOHN LENNON;95370;37.11;Appartement;2;95424
28956;11 ;RUE DU POIRIER FOURRIER;95100;68.34;Appartement;3;95018
28957;14 ;RUE DE L ARCHE;95370;35.26;Appartement;2;95424
28958;8 B;RUE DE LA CROIX;95220;34.85;Appartement;4;95306
28959;25 ;GR GRANDE RUE;95370;37.73;Appartement;3;95424
28960;34 ;RUE DE LA BERTHIE;95870;50.3;Appartement;3;95063
28961;25 ;RUE GEORGES CLEMENCEAU;95110;18.43;Appartement;1;95582
28962;23 ;RUE DES ROSES;95100;54.12;Appartement;3;95018
28963;27 ;AV FOCH;95240;46.06;Appartement;2;95176
28964;16 ;RUE FRANCOIS TRUFFAUT;95220;35.5;Appartement;2;95306
28965;71 ;AV JEAN JAURES;95100;30.04;Appartement;2;95018
28966;4 ;RES DE BRETAGNE;95100;67.54;Appartement;3;95018
28967;17 ;RUE DES DESERTS;95100;70.09;Appartement;3;95018
28968;19 ;RUE ERNESTINE;95100;74.8;Appartement;2;95018
28969;16 B;AV FOCH;95220;67.27;Appartement;3;95306
28970;69 ;RUE ALFRED LABRIERE;95100;71.45;Appartement;3;95018
28971;21 ;AV CAMILLE CLAUDEL;95240;47.3;Appartement;2;95176
28972;1 ;RUE GUSTAVE CAILLEBOTTE;95100;43.45;Appartement;1;95018
28973;83 ;RUE ANTONIN G BELIN;95100;24.27;Appartement;2;95018
28974;6 ;RES CROIX BLANCHE;95370;48.85;Appartement;2;95424
28975;5 B;RUE ROBERT BRANCHARD;95870;81.67;Appartement;4;95063
28976;66 B;RUE EDOUARD VAILLANT;95870;31.41;Appartement;2;95063
28977;2 ;PL FRANCOIS RABELAIS;95100;57.8;Appartement;3;95018
28978;25 ;RUE HENRI BARBUSSE;95100;99.5;Appartement;2;95018
28979;23 ;AV DU MARECHAL FOCH;95100;65.96;Appartement;3;95018
28980;41 ;RUE ETIENNE BAST;95100;44.26;Appartement;2;95018
28981;16 ;AV DU DOCTEUR FLAMENT;95240;50.46;Appartement;2;95176
28982;13 ;RUE DE DIANE;95100;37.03;Appartement;2;95018
28983;19 ;AV DU GENERAL LECLERC;95240;18.4;Appartement;1;95176
28984;96 ;RUE DU GRAND PRIEUR;95110;43.19;Appartement;2;95582
28985;30 ;RUE DE CHANTEPUITS;95220;34.43;Appartement;2;95306
28986;116 ;RUE MAURICE BERTEAUX;95870;47.05;Appartement;2;95063
28987;20 ;RUE DE LA PETITE RANGE;95220;44.33;Appartement;2;95306
28988;87 ;RUE RENE BENAY;95220;24.94;Appartement;1;95306
28989;5 B;AV GENERAL DE GAULLE;95100;67.55;Appartement;3;95018
28990;2 ;RUE DES RUISSEAUX;95370;70.93;Appartement;3;95424
28991;8 ;PL DU MONTCEL;95220;36.29;Appartement;2;95306
28992;7 ;MAIL JEAN BAPTISTE POQUELIN;95220;59.23;Appartement;3;95306
28993;46 ;AV DE VERDUN;95100;74.44;Appartement;4;95018
28994;10 ;ESP LES FRERES LUMIERE;95220;68.69;Appartement;3;95306
28995;6 ;PL DE L ORME MACAIRE;95220;125.81;Appartement;3;95306
28996;10 ;RUE AMBROISE PARE;95870;91.36;Appartement;4;95063
28997;47 ;RUE DE LA GARE;95530;85.6;Appartement;3;95257
28998;2 ;RUE DU SERGENT GUIGNOT;95110;38.29;Appartement;2;95582
28999;41 ;RUE ETIENNE BAST;95100;33.13;Appartement;2;95018
29000;7 ;RUE MAURICE UTRILLO;95110;63.69;Appartement;3;95582
29001;31 ;RUE ETIENNE BAST;95100;46.19;Appartement;2;95018
29002;6 ;SQ DU PICCOLO;95110;48.5;Appartement;2;95582
29003;7 ;RUE VAUCONSANT;95110;33.19;Appartement;1;95582
29004;29 ;RUE DU GENERAL SARRAIL;95240;45.55;Appartement;2;95176
29005;16 ;RUE PAUL VAILLANT COUTURIER;95100;77.99;Appartement;4;95018
29006;8 ;ESP SALVADOR ALLENDE;95100;76.46;Appartement;4;95018
29007;48 ;AV DE LA VICTOIRE;95100;37.19;Appartement;3;95018
29008;14 ;IMP PLAINCHAULT LACROIX;95870;42;Appartement;2;95063
29009;110 ;RUE GABRIEL PERI;95240;22.81;Appartement;1;95176
29010;3 ;IMP DE LA PAIX;95240;37.69;Appartement;1;95176
29011;20 B;RUE D ANGERS;95100;61.57;Maison;3;95018
29012;57 ;ALL TOULOUSE LAUTREC;95370;88.42;Maison;5;95424
29013;82 ;RUE NUNGESSER ET COLI;95100;60.98;Maison;4;95018
29014;6 ;RES DE BRETAGNE;95100;56.38;Appartement;2;95018
29015;2 ;RUE KLEBER;95870;22.82;Appartement;1;95063
29016;66 B;RUE EDOUARD VAILLANT;95870;46.79;Maison;2;95063
29017;30 ;RUE JEAN JAURES;95870;77.08;Appartement;4;95063
29018;3 ;SQ DU PICCOLO;95110;91.86;Appartement;5;95582
29019;29 ;RUE LOUIS BLANC;95100;87;Appartement;4;95018
29020;4 ;SQ DU VILLAGE;95110;84.1;Appartement;4;95582
29021;50 ;RUE DE CHANTEPUITS;95220;60.5;Appartement;3;95306
29022;8 ;RUE D ARGENTEUIL;95220;37.45;Appartement;2;95306
29023;23 ;RUE ROBERT BRANCHARD;95870;77.14;Appartement;3;95063
29024;262 ;AV JEAN JAURES;95100;42.06;Appartement;1;95018
29025;8 ;ESP SALVADOR ALLENDE;95100;67.06;Appartement;3;95018
29026;3 ;AV STALINGRAD;95100;53.26;Appartement;3;95018
29027;93 ;BD CHARLES DE GAULLE;95110;56.67;Appartement;2;95582
29028;6 ;RUE FERNAND CORMON;95100;52.32;Appartement;3;95018
29029;7 ;AV DU PETIT MARLY;95100;33.31;Appartement;2;95018
29030;9 ;RUE HENRI BARBUSSE;95100;38.3;Appartement;1;95018
29031;9 ;RUE PIERRE ALTMEYER;95870;104.89;Maison;4;95063
29032;1 ;SQ DU VILLAGE;95110;80.26;Appartement;4;95582
29033;6 B;RUE JOHN LENNON;95370;51.3;Appartement;3;95424
29034;1 ;MAIL DES PIRETINS;95110;31.68;Appartement;1;95582
29035;6 ;SQ AQUITAINE;95100;67.54;Appartement;3;95018
29036;36 ;RUE DE CERNAY;95110;48.6;Appartement;2;95582
29037;16 B;AV FOCH;95220;65.18;Appartement;3;95306
29038;1 ;CHE DE MONTIGNY;95220;71.36;Appartement;3;95306
29039;161 ;AV GABRIEL PERI;95870;24.75;Appartement;1;95063
29040;23 ;RUE VIGNON;95240;46.39;Appartement;2;95176
29041;26 ;RUE MOZART;95870;68.95;Appartement;3;95063
29042;4 ;RUE VOLTAIRE;95100;45.06;Appartement;2;95018
29043;62 ;RUE GABRIEL PERI;95240;51.75;Appartement;2;95176
29044;27 ;RTE DE PONTOISE;95100;54.09;Appartement;3;95018
29045;4 ;RUE DAGUERRE;95240;70.24;Appartement;3;95176
29046;26 ;RUE MOZART;95870;49.91;Appartement;2;95063
29047;5 ;RUE DE LA PETITE RANGE;95220;80.31;Maison;3;95306
29048;154 ;RUE MAURICE BERTEAUX;95870;55.5;Appartement;3;95063
29049;10 ;AV STALINGRAD;95100;67.48;Appartement;3;95018
29050;1 ;SQ DU PICCOLO;95110;68.94;Appartement;3;95582
29051;69 ;QUAI DE SEINE;95530;32.6;Appartement;2;95257
29052;146 ;RUE GABRIEL PERI;95240;37.85;Appartement;3;95176
29053;1 ;RUE ROMY SCHNEIDER;95220;35;Appartement;1;95306
29054;3 ;RUE DES GRANDES FONTAINES;95100;44.5;Appartement;2;95018
29055;5 ;MAIL JEAN BAPTISTE POQUELIN;95220;60.25;Appartement;3;95306
29056;21 ;RUE DE LA TOURNADE;95220;76.15;Appartement;3;95306
29057;1 ;RUE GUSTAVE CAILLEBOTTE;95100;63.09;Appartement;3;95018
29058;24 ;RUE DES ROSES;95100;43.96;Appartement;2;95018
29059;1 ;RUE GUSTAVE CAILLEBOTTE;95100;43.14;Appartement;2;95018
29060;15 ;RUE DE RETHONDES;95100;78.17;Appartement;4;95018
29061;27 ;RUE DE L HOTEL DIEU;95100;71.7;Appartement;3;95018
29062;18 ;CHE DE MONTIGNY;95220;87.05;Appartement;3;95306
29063;6 ;RUE MARINETTE REVILLON;95100;59.55;Appartement;3;95018
29064;1 ;AV FOCH;95220;95.69;Appartement;4;95306
29065;175 ;BD DU GENERAL DELAMBRE;95100;44.16;Appartement;2;95018
29066;5 ;RUE ROBERT BRANCHARD;95870;83.72;Appartement;4;95063
29067;3 ;PL PIERRE SEMARD;95100;124.24;Appartement;4;95018
29068;1 ;RUE MAURICE BERTEAUX;95870;75.65;Appartement;4;95063
29069;24 ;RUE DE MONTESSON;95870;63.5;Appartement;3;95063
29070;2 ;ALL DE GASCOGNE;95370;63.35;Appartement;4;95424
29071;7 ;RUE DE RETHONDES;95100;76.43;Appartement;4;95018
29072;7 B;RUE DES BUCHETTES;95100;95.92;Appartement;4;95018
29073;6 ;AV ARISTIDE MAILLOL;95370;50.58;Appartement;2;95424
29074;72 ;RUE RENE BENAY;95220;41.75;Appartement;2;95306
29075;4 T;RUE DU PERREUX;95100;20.32;Maison;1;95018
29076;31 ;BD KARL MARX;95100;56.14;Appartement;3;95018
29077;4 ;RUE DES CHASSEURS;95100;31.79;Appartement;4;95018
29078;3 ;IMP DES ANEMONES;95370;104.15;Maison;5;95424
29079;16 ;RUE DE MONTESSON;95870;30.89;Appartement;1;95063
29080;64 ;AV STALINGRAD;95100;32.62;Appartement;2;95018
29081;35 ;BD KARL MARX;95100;45.84;Appartement;3;95018
29082;20 ;RUE DE LA CROIX;95220;22.98;Appartement;1;95306
29083;30 ;RUE CAREME PRENANT;95100;20.9;Appartement;2;95018
29084;4 ;PL SALVADOR ALLENDE;95110;57.49;Appartement;2;95582
29085;304 ;AV JEAN JAURES;95100;41.49;Appartement;2;95018
29086;1 ;RUE FRANCIS CARTON;95240;43.85;Appartement;2;95176
29087;12 ;RUE JOSSELIN;95110;21.67;Appartement;2;95582
29088;18 ;RUE ROLAND GARROS;95220;64.01;Appartement;2;95306
29089;26 ;RUE HENRI BARBUSSE;95100;37.54;Appartement;2;95018
29090;23 ;RUE DE LA PROCESSION;95870;60.46;Appartement;3;95063
29091;117 ;RUE JEAN MERMOZ;95100;61.1;Maison;3;95018
29092;6 ;RUE MARINETTE REVILLON;95100;57.66;Appartement;3;95018
29093;12 B;RUE LEOPOLD GAUTHERIN;95100;16.84;Appartement;1;95018
29094;166 ;RUE MAURICE BERTEAUX;95870;44.21;Maison;2;95063
29095;6 ;RUE MARINETTE REVILLON;95100;58.02;Appartement;3;95018
29096;3 ;PL PIERRE SEMARD;95100;42.58;Appartement;2;95018
29097;33 ;BD CHARLES DE GAULLE;95110;77.09;Appartement;4;95582
29098;5 ;RUE DU MARECHAL FOCH;95110;28.77;Appartement;2;95582
29099;1 ;MAIL MADAME DE SEVIGNE;95110;77.77;Appartement;4;95582
29100;12 ;SQ JULES FERRY;95110;43.57;Appartement;2;95582
29101;7 ;SQ JULES FERRY;95110;80.46;Appartement;4;95582
29102;1 ;VLA DE L ALLIANCE;95110;64;Maison;3;95582
29103;9 ;RUE JACQUES VERNIOL;95370;53.77;Appartement;3;95424
29104;10 ;SQ JULES FERRY;95110;66.11;Appartement;3;95582
29105;15 ;RUE DE RETHONDES;95100;63.99;Appartement;3;95018
29106;9 ;RUE HENRI BARBUSSE;95100;31.9;Appartement;2;95018
29107;48 ;RUE RENE BRIAND;95100;17.53;Appartement;1;95018
29108;31 ;RUE DE PONTOISE;95220;22.93;Appartement;1;95306
29109;6 ;AV DE L'ESPACE;95100;60.51;Appartement;3;95018
29110;108 ;RUE FERDINAND BERTHOUD;95100;54.29;Appartement;3;95018
29111;58 ;LOT MONT VERNON I;97150;28.96;Appartement;1;97027
29112;9094 ;IMP SIMONE;97150;18.21;Appartement;1;97027
29113;5820 F; HABITATION BEAUREGARD;97227;42.66;Appartement;2;97026
29114;5973 F; ANSE CARITAN;97227;22.34;Appartement;1;97026
29115;5718 F;RES CAMPUS VICTOR SCHOELCHER;97233;34.73;Appartement;2;97029
29116;5973 F;RES LES TERRASSES DE LA MARINA;97290;46.24;Appartement;2;97017
29117;5265 ;RES CAIALI;97200;58.8;Appartement;3;97009
29118;165 ;RUE DE LA FONTAINE DIDIER;97200;60.75;Appartement;3;97009
29119;5070 F; ANSE MITAN;97229;20.55;Appartement;1;97031
29120;5001 ; VETIVER;97222;117.98;Maison;5;97005
29121;1737 F;LOT LES PINS CARAIBES;97229;34.2;Appartement;2;97031
29122;5602 ; BAS LIDO;97233;31.95;Appartement;1;97029
29123;10 B;RUE VICTOR HUGO;97224;64.6;Appartement;3;97007
29124;6282 F; PLAISANCE;97222;25.62;Appartement;1;97005
29125;40 ;AV DE MADIANA;97233;23.53;Appartement;2;97029
29126;6 ;RUE DE LA CARANGUE;97229;67.85;Appartement;4;97031
29127;5205 ;LOT LES GOYAVIERS;97224;53.76;Appartement;3;97007
29128;5670 F;RES VALINARIS;97232;72.22;Appartement;3;97013
29129;5433 F;RES ROMANA II;97232;64.65;Appartement;3;97013
29130;5484 ;RES PRESTIGE DE LA MEYNARD;97200;35.59;Appartement;2;97009
29131;36 B;LOT LES HAUTS DE BARINGTHON;97224;63.32;Maison;4;97007
29132;82 ;RUE AUBIN EDMOND;97233;34.18;Appartement;2;97029
29133;5241 F; DIZAC;97223;41.86;Appartement;2;97006
29134;6254 F;ALL DES MONBINS;97223;110.97;Maison;4;97006
29135;5068 F; MALLEVAUT;97280;34.85;Appartement;1;97032
29136;5718 F;RES CAMPUS VICTOR SCHOELCHER;97233;20.5;Appartement;1;97029
29137;31 ;RES PRESTIGE DE LA MEYNARD;97200;33.86;Appartement;2;97009
29138;1354 F;CR DE COCOTTE;97280;140.77;Maison;5;97032
29139;354 ;RES LES ALAMANDAS II;97212;100.3;Appartement;4;97024
29140;5305 F; LA DESIRADE;97232;90.71;Maison;4;97013
29141;5970 F;RES LES JARDINS DE MABOUYAS;97228;63.34;Appartement;3;97027
29142;14 ;RUE DES PECHEURS;97229;27.39;Appartement;2;97031
29143;5447 F;RES PRINCIPAUTE;97200;17.8;Appartement;1;97009
29144;6187 F; HAB SOUDON;97232;69.01;Appartement;3;97013
29145;5447 F;RES PRINCIPAUTE;97200;17.1;Appartement;1;97009
29146;94 A;RTE DE RAVINE VILAINE;97200;64.2;Appartement;3;97009
29147;5767 F;RES LES RAMIERS 1;97229;37.68;Appartement;2;97031
29148;5433 F;RES ROMANA II;97232;65.41;Appartement;3;97013
29149;28 ;RTE DE RAVINE VILAINE;97200;107.24;Appartement;5;97009
29150;22 ;RUE DES ANTHURIUMS;97229;19.05;Appartement;1;97031
29151;1760 F;LOT LES CITRONNELLES;97222;73.69;Maison;4;97005
29152;6152 F;RES LE PATIO D ACAJOU;97232;41.32;Appartement;2;97013
29153;5477 F;RES PRINCIPAUTE;97200;48.27;Appartement;2;97009
29154;9 ;RUE VINCENT JOLY;97233;22.94;Appartement;1;97029
29155;25 ;RUE DES ANTHURIUMS;97229;22.42;Appartement;1;97031
29156;123 ;RTE DE BALATA;97234;48.45;Appartement;3;97009
29157;5390 F;RES L OCEANE;97290;43.24;Appartement;2;97017
29158;6148 F;RES LES TERRASSES DE MADININA;97224;61.59;Appartement;3;97007
29159;5424 F;RUE DES FLAMBOYANTS;97229;29.78;Appartement;2;97031
29160;5294 F;RES LES PLEIADES CLUNY;97233;116.3;Appartement;4;97029
29161;374 ; LES JARDINS DE BELLE POULE;97200;71.42;Appartement;4;97009
29162;6851 F;RES BARINGTHON - LA CHASSAING;97224;71.5;Appartement;3;97007
29163;6032 F;VC DE BOIS NEUF;97240;69.87;Appartement;3;97010
29164;1142 F; MONT VERT;97231;61.77;Appartement;3;97022
29165;5868 F; MORNE CARETTE;97224;99.07;Maison;4;97007
29166;5203 F;RES ALPINIA;97229;33.17;Appartement;2;97031
29167;6851 F;RES BARINGTHON - LA CHASSAING;97224;72.26;Appartement;3;97007
29168;116 ;IMP PRUNE MOUBIN;97232;38.56;Appartement;2;97013
29169;6072 F; ANSE CARITAN;97227;20.39;Appartement;1;97026
29170;5083 ; DESCHAMPS;97216;54;Appartement;3;97001
29171;1 ;LOT LE LAGON DE FLORIDA;97224;62.68;Appartement;3;97007
29172;261 ;RES MOQUIA;97200;77.5;Appartement;4;97009
29173;60 ;RUE DES POINSETTIA;97229;93.43;Appartement;4;97031
29174;5077 F; LES COTEAUX;97228;76.09;Appartement;3;97027
29175;5394 F; BASSIN TORTUE;97290;65.63;Appartement;3;97017
29176; 0;RES ASTORIA;97200;92.58;Appartement;4;97009
29177;5241 F; DIZAC;97223;41.14;Appartement;2;97006
29178;20 ;RUE DE LA BECUNE;97229;57.11;Appartement;2;97031
29179;5319 ;RES LES COTTAGES;97228;60.06;Appartement;3;97027
29180;5973 F;RES LES TERRASSES DE LA MARINA;97290;66.69;Appartement;3;97017
29181;36 ;AV GEORGES PLISSONNEAU;97200;30.67;Appartement;2;97009
29182;5220 ;TSSE DU LEVANT;97233;54.95;Appartement;2;97029
29183;5146 F;RUE DE LA PLAGE;97220;17.03;Appartement;1;97030
29184;5871 ; RAISINIER;97220;78.86;Appartement;4;97030
29185;34 ;RUE DES PECHEURS;97229;167.56;Maison;5;97031
29186;6166 F;RES MAJORELIA;97224;64.51;Appartement;3;97007
29187;5150 F;RES DE LA BAIE;97290;54.2;Appartement;3;97017
29188;5374 F;RUE DES FLAMBOYANTS;97229;45.04;Appartement;3;97031
29189;6166 F;RES MAJORELIA;97224;43.26;Appartement;2;97007
29190;12 ;CHE MAGNAN (CR12);97213;88.02;Maison;4;97012
29191;5521 ; QUARTIER MORNE A L EAU;97200;54.19;Appartement;2;97009
29192;57 ;RTE DE BEAUSEJOUR JAMBETTE;97200;81.63;Appartement;3;97009
29193;5208 ;RUE DE LA SOURCE;97224;61.04;Appartement;3;97007
29194;5447 F; DIZAC;97223;24.07;Appartement;2;97006
29195;5587 F;RES IXORA ACAJOU;97232;129.15;Maison;3;97013
29196;5477 F;RES PRINCIPAUTE;97200;54.59;Appartement;2;97009
29197;38 ;LOT ANSE GROS RAISIN;97228;51.42;Appartement;3;97027
29198;6505 F; HABITATION BOIS CARRE;97232;80.89;Maison;3;97013
29199;10 A;AV GEORGES PLISSONNEAU;97200;33.5;Appartement;2;97009
29200;6742 F;RES LES JARDINS D EMERAUDE;97224;36.28;Appartement;2;97007
29201;5143 F;LOT LE DOMAINE DE BELFOND;97227;18.94;Appartement;1;97026
29202;5844 F;RES LA VALLEE DE BOIS QUARRE;97232;39.83;Appartement;2;97013
29203;13 ;CITE DILLON NORD EST;97200;46.53;Appartement;3;97009
29204;5871 ; RAISINIER;97220;79.6;Appartement;4;97030
29205;5765 F; HABITATION ROCHES CARREES;97232;44.56;Appartement;2;97013
29206;503 ;RES IMM LA VIGIE;97200;78.51;Appartement;4;97009
29207;13 ;RUE DES PECHEURS;97229;33.3;Appartement;1;97031
29208;5849 F;RUE BETHLEEM;97233;63.56;Appartement;3;97029
29209;5973 F;RES LES TERRASSES DE LA MARINA;97290;62.83;Appartement;3;97017
29210;5718 F;RES CAMPUS VICTOR SCHOELCHER;97233;34.86;Appartement;2;97029
29211;1171 F; MONT VERT;97231;42.67;Appartement;2;97022
29212;5255 F;AV JEAN JAURES;97224;25.95;Appartement;1;97007
29213;5160 ; HABITATION DESFOURNEAUX;97212;83.28;Maison;4;97024
29214;5919 F;RES L EMERAUDE MORNE PAVILLON;97232;77.88;Appartement;4;97013
29215;6680 F; PAYS MELE;97232;32.56;Appartement;2;97013
29216;98 ;IMP DES INDES;97232;67.88;Appartement;2;97013
29217;268 ;RES SUCRIER;97200;78.38;Appartement;4;97009
29218;5368 F;RES GRAND VILLAGE;97233;75.7;Appartement;4;97029
29219;560 ;CHEM DE LA SOURCE DE BADUEL;97300;67.8;Appartement;3;97002
29220;9001 ;RES LES RIVES DU MAHURY;97354;34.08;Appartement;2;97009
29221;4 ;RES CENTAURE;97310;75.92;Appartement;3;97004
29222;16 ;RUE JULES MINIDOQUE;97354;60.5;Appartement;3;97009
29223;18 B;RTE DU MAHURY (RD1);97354;64.5;Appartement;3;97009
29224;600 ;LOT RHUMERIE;97351;65.78;Appartement;2;97007
29225;1 ;RTE DE RABAN;97300;22.85;Appartement;1;97002
29226;6 ;RUE PAUL AQUIOUPOU;97310;39.75;Appartement;2;97004
29227;9000 ;RES LES JARDINS DU MAHURY;97354;43.4;Appartement;1;97009
29228;101 ;CHEM HILAIRE;97300;46.08;Appartement;2;97002
29229;7 ;AV DU GENERAL DE GAULLE;97310;42.8;Appartement;2;97004
29230;4 B;LOT LA COLLINE;97354;56;Maison;3;97009
29231;9 ;RES LES JARDINS DU MAHURY;97354;21.05;Appartement;1;97009
29232;533 ;RTE DE SUZINI;97354;36.8;Appartement;2;97009
29233; 0;ALL DES ETOILES;97310;25.31;Appartement;1;97004
29234;31 D;ALL BLAISE CENDRARS;97320;71.85;Appartement;3;97011
29235;845 ;RTE DE MONTJOLY (RD1);97354;47.62;Appartement;2;97009
29236;1774 ;RTE DE REMIRE (RD2);97354;49.98;Appartement;2;97009
29237;79 ;IMP DES OEILLETS D'INDE;97351;115.94;Maison;4;97007
29238;2510 ;RTE DE MONTABO (D1);97300;41.45;Appartement;2;97002
29239;63 B;RUE VERMONT POLYCARPE;97300;17.08;Appartement;1;97002
29240; 0;RES LES ESTUDOMS;97300;36.5;Appartement;2;97002
29241;5 ;ROC DE ZEPHIR;97300;59.9;Appartement;3;97002
29242; 0;RPT GASTON MONNERVILLE;97310;27.1;Appartement;2;97004
29243;4 ;RUE CANNE A SUCRE;97300;47.98;Appartement;2;97002
29244;2120 ;RTE DE BADUEL;97300;62.35;Appartement;3;97002
29245;375 ;CHE GRANT;97300;43.2;Appartement;1;97002
29246;9 ;RUE CHAT MARGUAY;97300;51.92;Appartement;2;97002
29247;19 ;AV AUGUSTIN SAINT CYR;97354;57.75;Appartement;2;97009
29248;34 ;AV SAINT DOMINIQUE;97354;95.65;Maison;4;97009
29249;3 ;RUE DE L'INDIGOTERIE;97354;62.47;Appartement;3;97009
29250;84 ;CHE DU MONT SAINT MARTIN;97354;57.78;Appartement;3;97009
29251;5 ;ROC DE ZEPHIR;97300;39.7;Appartement;2;97002
29252;45 ; SAINT MICHEL;97351;83.75;Maison;4;97007
29253;10 ;RUE JEAN JAURES;97300;48.8;Appartement;2;97002
29254;1892 ;RTE DE RABAN;97300;80.25;Appartement;4;97002
29255;6 ;RUE RESEDA RADJOU;97310;43.7;Maison;3;97004
29256;1640 ;AV DES PLAGES;97354;99.71;Appartement;4;97009
29257;1774 ;RTE DE REMIRE (RD2);97354;60.02;Appartement;2;97009
29258;11 ;RLE MOULIN A MAIS;97438;39;Appartement;2;97018
29259;22 ;RTE DES EUCALYPTUS      LA MTA;97417;109.87;Appartement;4;97011
29260;31 ;RUE MONTHYON;97400;58.87;Appartement;2;97011
29261;32 ;CHE DES PECHERS;97490;37.8;Appartement;2;97011
29262;12 ;RUE GASTON  DEFFERRE;97490;23.57;Appartement;1;97011
29263;118 ;CHE DE BOIS ROUGE;97490;35.02;Appartement;2;97011
29264;118 ;CHE DE BOIS ROUGE;97490;67.42;Appartement;3;97011
29265;6 ;RUE PHILIBERT;97400;14.99;Appartement;1;97011
29266;26 ;RUE DES BANCOULIERS;97400;49.63;Appartement;2;97011
29267;23 ;RUE DES JACINTHES;97490;25.78;Appartement;2;97011
29268;2 ;RUE JACQUOT;97460;49.58;Appartement;2;97015
29269;8 ;RUE RAPHAEL BARQUISSEAU;97490;53.76;Appartement;3;97011
